,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,start_date,trips
434,2014-03-11,5.9,0.6,10.6,14.2,51.0,,15.6,,,,2014-03-11,3121.0
435,2014-03-12,-2.6,-8.3,1.1,11.7,127.0,10.0,27.4,,,,2014-03-12,940.0
436,2014-03-13,-3.8,-10.0,3.9,0.0,102.0,,14.8,,1018.9,,2014-03-13,1742.0
437,2014-03-14,6.6,2.8,12.8,0.0,0.0,232.0,27.0,,1006.9,,2014-03-14,3783.0
438,2014-03-15,1.7,-2.2,4.4,0.0,0.0,,18.8,,1019.0,,2014-03-15,1894.0
439,2014-03-16,-4.6,-7.2,-1.7,0.0,0.0,44.0,32.9,,1026.7,,2014-03-16,749.0
440,2014-03-17,-2.0,-6.7,3.9,0.0,0.0,126.0,14.3,,1015.5,,2014-03-17,2354.0
441,2014-03-18,4.8,-1.1,11.1,0.0,0.0,148.0,16.8,,1010.5,,2014-03-18,3684.0
442,2014-03-19,5.5,1.7,8.3,12.2,0.0,240.0,19.9,,1007.0,,2014-03-19,2015.0
443,2014-03-20,3.0,-0.6,8.9,0.5,0.0,261.0,14.2,,1017.4,,2014-03-20,3108.0
444,2014-03-21,7.0,0.6,14.4,0.3,0.0,132.0,17.2,,1012.1,,2014-03-21,4199.0
445,2014-03-22,3.8,-1.7,5.6,0.0,0.0,317.0,20.8,,1020.1,,2014-03-22,2314.0
446,2014-03-23,-3.5,-6.1,-1.1,0.0,0.0,,16.2,,1030.0,,2014-03-23,984.0
447,2014-03-24,-2.6,-6.7,2.8,0.0,0.0,,10.0,,1026.2,,2014-03-24,2429.0
448,2014-03-25,-2.9,-6.1,-0.6,1.8,0.0,302.0,21.5,,,,2014-03-25,2096.0
449,2014-03-26,-1.7,-8.3,3.9,0.0,0.0,,15.8,,1024.5,,2014-03-26,2571.0
450,2014-03-27,5.4,1.7,12.2,4.1,0.0,183.0,27.5,,1008.1,,2014-03-27,1945.0
451,2014-03-28,5.0,1.1,12.8,1.0,0.0,349.0,22.7,,1012.4,,2014-03-28,2559.0
452,2014-03-29,1.8,-2.2,5.0,0.0,0.0,20.0,17.2,,1023.5,,2014-03-29,1920.0
453,2014-03-30,5.3,-3.9,13.9,0.0,0.0,,11.2,,1022.5,,2014-03-30,4865.0
454,2014-03-31,13.1,6.7,20.0,0.8,0.0,177.0,24.4,,1013.7,,2014-03-31,5596.0
455,2014-04-01,7.1,1.1,13.9,0.0,0.0,246.0,30.4,,1011.7,,2014-04-01,3756.0
456,2014-04-02,4.6,2.2,7.2,0.0,0.0,,17.0,,1020.6,,2014-04-02,3733.0
457,2014-04-03,3.9,2.8,5.6,35.6,0.0,59.0,20.2,,,,2014-04-03,1745.0
458,2014-04-04,4.7,1.7,7.8,0.5,0.0,241.0,25.4,,1004.5,,2014-04-04,2609.0
459,2014-04-05,4.8,0.6,9.4,0.0,0.0,,13.4,,1021.3,,2014-04-05,3994.0
460,2014-04-06,7.5,2.2,13.3,0.0,0.0,,11.7,,1019.0,,2014-04-06,4732.0
461,2014-04-07,7.8,2.8,12.8,0.0,0.0,,12.8,,1007.7,,2014-04-07,4253.0
462,2014-04-08,9.8,4.4,13.9,0.8,0.0,,9.9,,1007.7,,2014-04-08,4868.0
463,2014-04-09,10.6,2.2,17.2,0.0,0.0,,13.0,,1014.4,,2014-04-09,6322.0
464,2014-04-10,13.9,6.7,18.3,0.0,0.0,,19.4,,1008.6,,2014-04-10,5990.0
465,2014-04-11,13.8,5.0,21.1,0.0,0.0,,9.1,,1015.5,,2014-04-11,8823.0
466,2014-04-12,19.0,11.1,26.7,0.0,0.0,,21.5,,1010.9,,2014-04-12,10956.0
467,2014-04-13,15.4,7.8,22.2,11.7,0.0,173.0,21.4,,,,2014-04-13,3274.0
468,2014-04-14,6.6,-0.6,17.8,6.9,25.0,322.0,27.1,,,,2014-04-14,1777.0
469,2014-04-15,0.2,-2.8,3.3,0.0,0.0,313.0,17.0,,1020.5,,2014-04-15,2470.0
470,2014-04-16,5.4,-0.6,11.1,0.0,0.0,159.0,22.1,,1024.4,,2014-04-16,4298.0
471,2014-04-17,11.1,6.1,17.2,0.0,0.0,,20.2,,1022.3,,2014-04-17,6336.0
472,2014-04-18,8.0,3.9,10.6,0.0,0.0,,14.1,,1026.9,,2014-04-18,5419.0
473,2014-04-19,10.0,3.3,17.8,0.0,0.0,,14.8,,1027.1,,2014-04-19,7539.0
474,2014-04-20,17.7,8.3,26.1,0.0,0.0,176.0,16.3,,1021.0,,2014-04-20,10028.0
475,2014-04-21,18.8,15.0,25.6,8.4,0.0,218.0,15.1,,,,2014-04-21,6410.0
476,2014-04-22,9.7,3.9,15.6,0.0,0.0,13.0,19.9,,1014.2,,2014-04-22,6207.0
477,2014-04-23,6.0,2.8,10.6,0.5,0.0,42.0,17.1,,1020.9,,2014-04-23,5456.0
478,2014-04-24,11.9,5.0,17.8,0.5,0.0,115.0,21.4,,1012.7,,2014-04-24,5699.0
479,2014-04-25,14.8,8.3,21.1,6.9,0.0,301.0,18.8,,1007.3,,2014-04-25,8976.0
480,2014-04-26,9.0,4.4,15.6,0.3,0.0,26.0,21.9,,1014.8,,2014-04-26,5902.0
481,2014-04-27,10.7,5.6,16.1,1.8,0.0,81.0,25.2,,1014.1,,2014-04-27,3796.0
482,2014-04-28,11.0,8.3,14.4,10.4,0.0,96.0,26.8,,1005.0,,2014-04-28,2732.0
483,2014-04-29,13.5,10.0,19.4,3.0,0.0,183.0,16.4,,1000.2,,2014-04-29,5195.0
484,2014-04-30,10.0,7.8,11.7,1.8,0.0,209.0,16.5,,,,2014-04-30,5181.0
485,2014-05-01,8.0,6.1,10.0,3.3,0.0,233.0,22.8,,1007.6,,2014-05-01,3296.0
486,2014-05-02,10.0,8.3,12.8,1.3,0.0,237.0,18.6,,1009.1,,2014-05-02,5403.0
487,2014-05-03,15.0,9.4,20.0,0.0,0.0,268.0,23.5,,1007.6,,2014-05-03,9264.0
488,2014-05-04,12.0,8.3,16.1,0.0,0.0,34.0,18.0,,1016.1,,2014-05-04,4940.0
489,2014-05-05,10.3,7.2,15.0,2.3,0.0,50.0,21.9,,,,2014-05-05,5586.0
490,2014-05-06,12.8,7.2,17.2,0.0,0.0,62.0,21.6,,1014.5,,2014-05-06,7036.0
491,2014-05-07,17.8,11.1,26.7,0.0,0.0,,15.7,,1009.7,,2014-05-07,7491.0
492,2014-05-08,26.2,20.0,33.9,0.0,0.0,195.0,22.3,,1008.8,,2014-05-08,10058.0
493,2014-05-09,20.7,13.9,24.4,52.6,0.0,225.0,25.7,,,,2014-05-09,7053.0
494,2014-05-10,18.4,11.1,25.0,0.0,0.0,,10.9,,1012.7,,2014-05-10,12879.0
495,2014-05-11,21.7,17.2,29.4,31.8,0.0,169.0,15.7,,1012.7,,2014-05-11,8360.0
496,2014-05-12,24.7,18.3,30.0,1.5,0.0,184.0,20.6,,,,2014-05-12,8193.0
497,2014-05-13,17.2,12.2,21.1,4.8,0.0,,17.3,,1014.1,,2014-05-13,6536.0
498,2014-05-14,12.0,6.7,13.9,2.5,0.0,1.0,18.9,,1019.7,,2014-05-14,6684.0
499,2014-05-15,8.2,5.6,13.9,10.4,0.0,14.0,23.0,,1015.2,,2014-05-15,4399.0
500,2014-05-16,6.0,5.0,7.2,3.0,0.0,,14.9,,1017.9,,2014-05-16,3775.0
501,2014-05-17,10.7,5.0,16.1,0.0,0.0,243.0,13.1,,1020.3,,2014-05-17,7430.0
502,2014-05-18,15.3,8.9,21.7,0.0,0.0,209.0,14.8,,1022.9,,2014-05-18,11164.0
503,2014-05-19,17.5,11.7,21.7,0.0,0.0,163.0,18.4,,1020.2,,2014-05-19,9639.0
504,2014-05-20,23.5,17.2,30.6,32.5,0.0,,19.6,,,,2014-05-20,10551.0
505,2014-05-21,25.6,20.0,31.7,0.0,0.0,,12.0,,1010.0,,2014-05-21,11208.0
506,2014-05-22,17.7,12.2,20.6,0.0,0.0,,13.6,,1017.4,,2014-05-22,10135.0
507,2014-05-23,15.3,10.6,20.0,0.0,0.0,,9.4,,1021.8,,2014-05-23,10767.0
508,2014-05-24,16.7,10.0,23.3,0.0,0.0,,7.5,,1022.0,,2014-05-24,12922.0
509,2014-05-25,21.0,12.2,29.4,0.0,0.0,,6.4,,1018.7,,2014-05-25,16391.0
510,2014-05-26,24.8,19.4,32.2,0.0,0.0,,12.0,,,,2014-05-26,12865.0
511,2014-05-27,24.1,16.1,30.0,5.3,0.0,223.0,16.0,,,,2014-05-27,8495.0
512,2014-05-28,17.9,14.4,22.8,3.0,0.0,38.0,14.5,,1015.2,,2014-05-28,8511.0
513,2014-05-29,18.8,13.9,25.0,0.0,0.0,40.0,15.8,,1018.3,,2014-05-29,10249.0
514,2014-05-30,20.1,13.9,26.1,0.0,0.0,,13.0,,1020.4,,2014-05-30,12016.0
515,2014-05-31,23.3,15.6,31.7,0.0,0.0,98.0,12.4,,1019.7,,2014-05-31,15449.0
516,2014-06-01,26.4,20.6,33.3,0.0,0.0,,17.8,,1014.9,,2014-06-01,13519.0
517,2014-06-02,25.6,20.6,29.4,8.9,0.0,217.0,25.5,,,,2014-06-02,9691.0
518,2014-06-03,24.1,21.1,27.8,0.0,0.0,271.0,17.4,,1011.7,,2014-06-03,12590.0
519,2014-06-04,18.4,14.4,22.2,4.8,0.0,69.0,17.7,,1010.4,,2014-06-04,6239.0
520,2014-06-05,18.7,13.3,23.9,0.0,0.0,51.0,13.0,,1014.0,,2014-06-05,11896.0
521,2014-06-06,20.8,12.2,27.8,0.0,0.0,,9.0,,1014.7,,2014-06-06,13993.0
522,2014-06-07,23.4,16.7,29.4,3.3,0.0,,10.1,,1012.7,,2014-06-07,15582.0
523,2014-06-08,17.5,12.8,21.1,6.6,0.0,11.0,25.7,,1014.2,,2014-06-08,10901.0
524,2014-06-09,18.8,13.3,26.1,0.0,0.0,,13.3,,1014.5,,2014-06-09,10932.0
525,2014-06-10,17.4,15.0,21.1,33.5,0.0,24.0,13.5,,,,2014-06-10,4815.0
526,2014-06-11,18.1,16.7,20.6,4.8,0.0,,11.0,,1005.4,,2014-06-11,7629.0
527,2014-06-12,21.6,17.2,27.8,0.3,0.0,,15.1,,1007.9,,2014-06-12,10814.0
528,2014-06-13,18.6,13.9,23.9,0.0,0.0,,12.8,,1014.0,,2014-06-13,13019.0
529,2014-06-14,21.1,13.9,27.2,0.0,0.0,,13.0,,1016.9,,2014-06-14,16562.0
530,2014-06-15,24.6,17.8,30.0,0.0,0.0,183.0,23.6,,1012.1,,2014-06-15,10778.0
531,2014-06-16,27.1,20.6,32.2,0.0,0.0,,13.5,,1014.6,,2014-06-16,12935.0
532,2014-06-17,29.2,26.1,33.9,0.0,0.0,208.0,22.5,,1010.5,,2014-06-17,11592.0
533,2014-06-18,24.6,17.2,29.4,22.6,0.0,224.0,17.9,,1012.6,,2014-06-18,8053.0
534,2014-06-19,21.2,15.6,27.8,16.3,0.0,,12.8,,1017.0,,2014-06-19,10301.0
535,2014-06-20,23.9,18.9,30.0,1.3,0.0,,14.1,,1013.7,,2014-06-20,12424.0
536,2014-06-21,21.7,17.2,29.4,31.0,0.0,,12.4,,,,2014-06-21,11989.0
537,2014-06-22,21.9,18.9,27.8,0.0,0.0,,9.4,,1011.5,,2014-06-22,13370.0
538,2014-06-23,23.8,20.0,28.9,7.9,0.0,,8.3,,1009.8,,2014-06-23,9598.0
539,2014-06-24,25.0,21.1,29.4,42.2,0.0,,9.7,,1010.1,,2014-06-24,10322.0
540,2014-06-25,20.6,16.7,26.1,1.5,0.0,,9.5,,,,2014-06-25,11450.0
541,2014-06-26,19.0,15.6,25.0,0.0,0.0,,10.8,,1017.3,,2014-06-26,11612.0
542,2014-06-27,25.2,16.7,33.3,0.0,0.0,138.0,14.8,,1015.4,,2014-06-27,14661.0
543,2014-06-28,26.5,23.9,31.1,12.4,0.0,165.0,17.8,,,,2014-06-28,14537.0
544,2014-06-29,26.6,21.7,31.1,1.3,0.0,208.0,20.8,,1012.3,,2014-06-29,14777.0
545,2014-06-30,25.9,20.0,31.1,70.6,0.0,194.0,21.1,,,,2014-06-30,9426.0
546,2014-07-01,24.3,20.0,28.9,0.3,0.0,233.0,22.9,,,,2014-07-01,13279.0
547,2014-07-02,18.9,14.4,23.3,2.0,0.0,297.0,16.4,,1012.1,,2014-07-02,9657.0
548,2014-07-03,19.2,13.9,23.9,1.0,0.0,,12.0,,1019.2,,2014-07-03,13072.0
549,2014-07-04,21.2,15.6,26.1,0.0,0.0,,11.1,,1024.3,,2014-07-04,15283.0
550,2014-07-05,22.3,17.2,26.1,0.3,0.0,195.0,14.5,,1021.7,,2014-07-05,14301.0
551,2014-07-06,25.0,18.9,31.7,0.0,0.0,211.0,20.0,,1011.1,,2014-07-06,12603.0
552,2014-07-07,27.3,22.2,31.7,5.8,0.0,259.0,17.9,,,,2014-07-07,12427.0
553,2014-07-08,25.6,21.1,28.9,10.2,0.0,264.0,20.9,,1004.7,,2014-07-08,11942.0
554,2014-07-09,22.5,17.8,27.2,0.0,0.0,,10.7,,1012.6,,2014-07-09,13452.0
555,2014-07-10,21.9,17.2,25.6,0.0,0.0,,8.4,,1019.8,,2014-07-10,14504.0
556,2014-07-11,23.8,17.2,28.3,0.0,0.0,,9.8,,1020.6,,2014-07-11,12702.0
557,2014-07-12,25.0,21.1,27.2,99.6,0.0,194.0,17.0,,,,2014-07-12,7904.0
558,2014-07-13,25.1,21.7,30.0,2.0,0.0,268.0,16.6,,1011.5,,2014-07-13,13795.0
559,2014-07-14,22.8,17.8,27.2,1.0,0.0,,11.4,,1009.7,,2014-07-14,11422.0
560,2014-07-15,17.4,13.9,21.7,8.1,0.0,291.0,17.2,,1012.3,,2014-07-15,11920.0
561,2014-07-16,18.5,13.3,22.8,0.0,0.0,,12.2,,1015.7,,2014-07-16,13249.0
562,2014-07-17,20.4,14.4,25.6,0.0,0.0,,7.8,,1018.3,,2014-07-17,13716.0
563,2014-07-18,22.6,17.8,27.2,0.0,0.0,,10.7,,1019.6,,2014-07-18,15019.0
564,2014-07-19,22.8,16.7,26.7,0.0,0.0,,6.7,,1017.3,,2014-07-19,17849.0
565,2014-07-20,24.1,18.9,28.9,0.0,0.0,,6.9,,1016.3,,2014-07-20,14680.0
566,2014-07-21,25.9,20.0,30.6,0.0,0.0,,12.5,,1017.2,,2014-07-21,13439.0
567,2014-07-22,27.7,22.2,32.8,7.6,0.0,207.0,19.2,,1014.7,,2014-07-22,12467.0
568,2014-07-23,21.1,17.8,24.4,0.0,0.0,23.0,28.2,,1018.7,,2014-07-23,12748.0
569,2014-07-24,20.0,15.6,23.9,0.0,0.0,,13.5,,1019.6,,2014-07-24,13975.0
570,2014-07-25,20.6,15.6,25.0,0.0,0.0,,14.6,,1015.2,,2014-07-25,13055.0
571,2014-07-26,24.7,21.1,29.4,0.0,0.0,,13.1,,1009.5,,2014-07-26,14823.0
572,2014-07-27,25.6,18.9,31.7,1.3,0.0,,21.5,,1007.2,,2014-07-27,13880.0
573,2014-07-28,19.4,16.7,22.8,0.0,0.0,,21.6,,1016.1,,2014-07-28,12632.0
574,2014-07-29,21.4,15.6,27.2,0.3,0.0,,12.9,,1016.0,,2014-07-29,12711.0
575,2014-07-30,20.8,16.1,26.7,0.0,0.0,,8.9,,1015.9,,2014-07-30,13536.0
576,2014-07-31,23.6,17.2,29.4,0.0,0.0,,13.7,,1016.1,,2014-07-31,14298.0
577,2014-08-01,22.9,19.4,28.3,6.4,0.0,239.0,11.9,,1017.5,,2014-08-01,13399.0
578,2014-08-02,23.5,17.2,28.9,0.0,0.0,,8.2,,1019.1,,2014-08-02,17237.0
579,2014-08-03,25.0,18.9,30.6,0.0,0.0,,9.7,,1018.7,,2014-08-03,11007.0
580,2014-08-04,24.7,20.0,31.1,26.4,0.0,267.0,13.6,,1017.4,,2014-08-04,11492.0
581,2014-08-05,22.9,20.0,26.7,1.5,0.0,,9.4,,1016.3,,2014-08-05,12713.0
582,2014-08-06,22.9,18.3,27.2,0.0,0.0,,10.0,,1016.9,,2014-08-06,13802.0
583,2014-08-07,23.6,20.6,27.2,0.0,0.0,87.0,14.6,,1017.5,,2014-08-07,13810.0
584,2014-08-08,24.4,21.1,27.8,0.0,0.0,76.0,18.1,,1016.9,,2014-08-08,14308.0
585,2014-08-09,23.9,20.0,26.7,0.0,0.0,63.0,16.9,,1017.5,,2014-08-09,16612.0
586,2014-08-10,24.2,21.7,27.8,0.0,0.0,,13.5,,1015.6,,2014-08-10,14206.0
587,2014-08-11,23.9,20.0,28.9,5.1,0.0,,12.7,,1010.4,,2014-08-11,11015.0
588,2014-08-12,19.1,17.2,21.1,1.0,0.0,,18.3,,1010.3,,2014-08-12,9909.0
589,2014-08-13,21.4,15.0,28.3,0.0,0.0,298.0,13.7,,1015.3,,2014-08-13,13776.0
590,2014-08-14,20.0,16.1,22.8,0.0,0.0,,14.0,,1017.7,,2014-08-14,13482.0
591,2014-08-15,19.9,12.8,26.7,0.0,0.0,,10.1,,1016.7,,2014-08-15,14549.0
592,2014-08-16,23.0,17.8,27.2,0.0,0.0,218.0,13.2,,1012.5,,2014-08-16,14970.0
593,2014-08-17,21.2,18.9,22.2,0.0,0.0,,13.8,,1013.7,,2014-08-17,10862.0
594,2014-08-18,23.6,19.4,29.4,0.0,0.0,,9.4,,1010.8,,2014-08-18,13282.0
595,2014-08-19,25.8,22.8,30.0,1.8,0.0,223.0,18.8,,1006.0,,2014-08-19,10299.0
596,2014-08-20,25.6,20.0,30.6,0.0,0.0,,12.8,,1010.2,,2014-08-20,13399.0
597,2014-08-21,24.5,21.7,28.3,40.4,0.0,,10.7,,1012.9,,2014-08-21,6081.0
598,2014-08-22,26.6,23.3,30.6,115.1,0.0,,11.5,,,,2014-08-22,11924.0
599,2014-08-23,25.3,21.7,30.6,4.6,0.0,,6.3,,1013.7,,2014-08-23,9948.0
600,2014-08-24,26.7,22.8,31.7,0.0,0.0,,11.2,,1014.4,,2014-08-24,13550.0
601,2014-08-25,26.7,22.8,33.3,24.1,0.0,,12.6,,,,2014-08-25,9829.0
602,2014-08-26,24.9,22.2,30.0,1.0,0.0,,9.3,,1017.1,,2014-08-26,11699.0
603,2014-08-27,23.6,21.1,27.2,0.0,0.0,,11.1,,1019.1,,2014-08-27,12458.0
604,2014-08-28,22.6,20.6,25.0,0.8,0.0,,13.3,,1018.3,,2014-08-28,12481.0
605,2014-08-29,26.0,22.8,31.1,0.0,0.0,169.0,16.9,,1013.1,,2014-08-29,11930.0
606,2014-08-30,26.3,23.3,30.0,0.5,0.0,218.0,20.3,,1010.0,,2014-08-30,12320.0
607,2014-08-31,25.7,21.7,30.6,0.0,0.0,,12.4,,1012.0,,2014-08-31,15768.0
608,2014-09-01,25.8,23.3,29.4,0.0,0.0,215.0,21.0,,1007.9,,2014-09-01,11358.0
609,2014-09-02,24.8,20.6,29.4,0.0,0.0,,11.3,,1011.1,,2014-09-02,11590.0
610,2014-09-03,24.7,19.4,29.4,0.0,0.0,,10.6,,1014.6,,2014-09-03,11923.0
611,2014-09-04,25.7,22.8,30.6,7.9,0.0,189.0,19.7,,1013.2,,2014-09-04,9802.0
612,2014-09-05,25.8,19.4,31.7,12.4,0.0,242.0,20.9,,,,2014-09-05,8805.0
613,2014-09-06,20.4,16.7,24.4,0.0,,,13.8,,1019.7,,2014-09-06,14097.0
614,2014-09-07,20.9,14.4,26.7,0.0,0.0,,7.2,,1021.1,,2014-09-07,12489.0
615,2014-09-08,21.7,15.6,26.1,0.0,0.0,,9.6,,1018.2,,2014-09-08,11577.0
616,2014-09-09,23.1,18.9,27.2,0.0,0.0,186.0,13.1,,1013.4,,2014-09-09,11284.0
617,2014-09-10,22.6,14.4,27.8,46.0,0.0,213.0,25.3,,1004.0,,2014-09-10,6004.0
618,2014-09-11,12.3,11.1,14.4,0.0,0.0,342.0,17.6,,1019.5,,2014-09-11,8905.0
619,2014-09-12,11.3,7.8,13.9,3.0,0.0,343.0,19.2,,1025.4,,2014-09-12,5350.0
620,2014-09-13,10.5,5.6,15.6,0.0,0.0,,12.0,,1027.0,,2014-09-13,9295.0
621,2014-09-14,14.1,7.8,19.4,0.0,0.0,,7.9,,1024.8,,2014-09-14,10164.0
622,2014-09-15,14.3,12.2,16.7,0.3,0.0,,9.4,,1020.3,,2014-09-15,8863.0
623,2014-09-16,14.7,8.3,20.6,0.0,0.0,,8.3,,1021.0,,2014-09-16,10454.0
624,2014-09-17,16.1,9.4,22.2,0.0,0.0,,7.0,,1016.6,,2014-09-17,10683.0
625,2014-09-18,16.7,11.7,22.2,0.0,0.0,,8.9,,1019.2,,2014-09-18,10549.0
626,2014-09-19,19.3,13.9,24.4,0.0,0.0,,15.6,,1018.6,,2014-09-19,11847.0
627,2014-09-20,21.2,17.2,26.7,8.1,0.0,216.0,19.1,,1010.5,,2014-09-20,8933.0
628,2014-09-21,17.2,11.1,21.1,0.0,0.0,313.0,21.6,,,,2014-09-21,8014.0
629,2014-09-22,14.4,8.9,20.6,0.0,0.0,,10.3,,1023.7,,2014-09-22,10187.0
630,2014-09-23,16.9,10.0,24.4,0.0,0.0,,10.1,,1025.9,,2014-09-23,10717.0
631,2014-09-24,18.8,12.2,25.0,0.0,0.0,,9.5,,1026.0,,2014-09-24,10700.0
632,2014-09-25,19.4,14.4,25.6,0.0,0.0,,6.0,,1024.1,,2014-09-25,10784.0
633,2014-09-26,20.7,15.0,27.2,0.0,0.0,,7.8,,1023.3,,2014-09-26,12021.0
634,2014-09-27,20.8,16.1,26.1,0.0,0.0,,7.7,,1022.6,,2014-09-27,12363.0
635,2014-09-28,20.5,14.4,26.1,0.0,0.0,,5.9,,1019.7,,2014-09-28,11156.0
636,2014-09-29,20.3,13.9,28.9,0.0,0.0,,12.3,,1015.5,,2014-09-29,10377.0
637,2014-09-30,13.3,10.6,16.1,0.0,0.0,20.0,18.0,,1016.5,,2014-09-30,8222.0
638,2014-10-01,17.2,11.1,22.8,0.0,0.0,,14.0,,1014.5,,2014-10-01,10149.0
639,2014-10-02,21.1,18.9,23.9,25.1,0.0,,12.7,,,,2014-10-02,8668.0
640,2014-10-03,14.6,7.8,20.0,27.9,0.0,267.0,24.5,,1003.5,,2014-10-03,5957.0
641,2014-10-04,6.8,2.8,9.4,1.3,0.0,255.0,23.0,,1007.3,,2014-10-04,2944.0
642,2014-10-05,9.6,5.6,13.3,0.0,0.0,226.0,17.6,,1006.1,,2014-10-05,5702.0
643,2014-10-06,12.7,8.9,17.2,0.0,0.0,227.0,16.9,,1002.7,,2014-10-06,8379.0
644,2014-10-07,14.6,9.4,20.6,0.0,0.0,234.0,18.7,,1005.2,,2014-10-07,9542.0
645,2014-10-08,14.1,8.9,19.4,0.0,0.0,263.0,18.1,,1014.9,,2014-10-08,9734.0
646,2014-10-09,13.2,10.0,17.8,0.0,0.0,,11.1,,1018.9,,2014-10-09,9179.0
647,2014-10-10,11.1,6.7,15.0,0.0,0.0,,8.4,,1021.2,,2014-10-10,9159.0
648,2014-10-11,10.5,4.4,15.6,0.0,0.0,,7.3,,1022.9,,2014-10-11,9389.0
649,2014-10-12,12.9,7.2,17.8,0.0,0.0,140.0,15.6,,1016.7,,2014-10-12,8578.0
650,2014-10-13,18.0,15.0,21.7,15.0,0.0,153.0,13.5,,1007.5,,2014-10-13,5898.0
651,2014-10-14,17.0,12.2,19.4,27.2,0.0,,13.7,,,,2014-10-14,2856.0
652,2014-10-15,12.7,11.1,15.0,3.0,0.0,347.0,16.2,,1007.0,,2014-10-15,6208.0
653,2014-10-16,12.9,11.7,14.4,0.3,0.0,262.0,13.3,,1008.7,,2014-10-16,7665.0
654,2014-10-17,13.5,9.4,17.2,0.3,0.0,261.0,20.4,,1004.5,,2014-10-17,8469.0
655,2014-10-18,9.2,3.9,11.1,0.5,0.0,,15.4,,1018.1,,2014-10-18,4371.0
656,2014-10-19,8.6,2.2,13.9,0.0,0.0,,13.3,,1020.2,,2014-10-19,6612.0
657,2014-10-20,13.2,10.0,18.9,0.0,0.0,299.0,14.8,,1011.9,,2014-10-20,8538.0
658,2014-10-21,11.0,9.4,12.2,0.0,0.0,0.0,19.1,,1020.6,,2014-10-21,7665.0
659,2014-10-22,9.8,6.1,13.3,0.0,0.0,,8.6,,1026.5,,2014-10-22,8212.0
660,2014-10-23,11.1,5.0,16.7,0.0,0.0,184.0,13.2,,1021.8,,2014-10-23,8032.0
661,2014-10-24,15.5,12.2,20.0,0.0,0.0,,9.5,,1016.1,,2014-10-24,8838.0
662,2014-10-25,17.7,11.1,23.9,0.0,0.0,272.0,16.9,,1013.0,,2014-10-25,11010.0
663,2014-10-26,12.7,6.7,18.9,0.0,0.0,,8.5,,1014.7,,2014-10-26,8069.0
664,2014-10-27,19.3,12.2,26.1,0.5,0.0,182.0,20.5,,1005.0,,2014-10-27,9997.0
665,2014-10-28,14.8,8.9,18.9,1.0,0.0,252.0,24.4,,1009.6,,2014-10-28,8524.0
666,2014-10-29,8.6,4.4,9.4,0.0,0.0,278.0,15.8,,1018.1,,2014-10-29,7509.0
667,2014-10-30,7.6,2.8,11.7,0.0,0.0,,9.6,,1019.8,,2014-10-30,7450.0
668,2014-10-31,5.0,1.1,9.4,0.5,0.0,334.0,35.3,,,,2014-10-31,4010.0
669,2014-11-01,4.5,0.6,6.7,0.0,0.0,,19.0,,1029.9,,2014-11-01,3621.0
670,2014-11-02,5.7,-1.7,11.7,0.0,0.0,,14.9,,1027.9,,2014-11-02,4460.0
671,2014-11-03,13.1,7.2,17.8,0.0,0.0,208.0,24.3,,1018.2,,2014-11-03,7503.0
672,2014-11-04,11.6,7.2,16.1,0.8,0.0,235.0,25.2,,1014.8,,2014-11-04,6867.0
673,2014-11-05,10.7,3.9,17.2,0.0,0.0,214.0,15.9,,1018.2,,2014-11-05,7769.0
674,2014-11-06,7.6,4.4,11.1,0.0,0.0,310.0,28.2,,1015.2,,2014-11-06,5858.0
675,2014-11-07,5.3,2.8,7.2,0.0,0.0,,15.0,,1019.4,,2014-11-07,6158.0
676,2014-11-08,7.2,3.9,9.4,0.0,0.0,275.0,19.9,,1011.3,,2014-11-08,4091.0
677,2014-11-09,7.1,2.2,11.7,0.0,0.0,214.0,15.9,,1011.6,,2014-11-09,3629.0
678,2014-11-10,12.4,6.7,18.3,0.0,0.0,170.0,18.1,,1005.2,,2014-11-10,7264.0
679,2014-11-11,7.7,0.6,16.1,5.6,0.0,269.0,23.8,,1008.9,,2014-11-11,4764.0
680,2014-11-12,-1.0,-2.8,0.6,0.0,0.0,284.0,21.5,,1025.7,,2014-11-12,4604.0
681,2014-11-13,-2.1,-3.3,-0.6,0.0,0.0,292.0,19.1,,1027.1,,2014-11-13,3932.0
682,2014-11-14,-2.4,-4.4,-1.7,0.0,0.0,273.0,12.3,,1028.8,,2014-11-14,4054.0
683,2014-11-15,-2.5,-6.1,0.6,0.0,0.0,,9.8,,1028.0,,2014-11-15,2264.0
684,2014-11-16,-0.8,-3.9,0.6,0.0,0.0,216.0,14.2,,1018.7,,2014-11-16,1710.0
685,2014-11-17,-7.9,-10.6,-3.9,0.0,0.0,269.0,26.4,,1014.2,,2014-11-17,3091.0
686,2014-11-18,-8.5,-11.1,-6.1,0.0,0.0,253.0,26.3,,1020.1,,2014-11-18,2801.0
687,2014-11-19,-3.5,-7.2,0.6,0.0,0.0,233.0,23.9,,1013.9,,2014-11-19,3581.0
688,2014-11-20,-4.6,-8.3,-1.1,0.0,0.0,273.0,24.2,,1020.7,,2014-11-20,3424.0
689,2014-11-21,-3.8,-10.6,2.2,0.0,0.0,,12.5,,1029.8,,2014-11-21,3708.0
690,2014-11-22,6.8,1.1,12.2,1.0,0.0,204.0,19.4,,1016.0,,2014-11-22,2504.0
